	DocID,IntClass,BinClass,MatchingTopicID,MatchingTopicScore,RawTopicScores
	88,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	89,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	90,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	91,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	92,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	93,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	94,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	95,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	96,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	97,5,0,0,-3.721485786774666,[(0, -3.721485786774666)]
	98,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	99,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	100,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	101,5,0,0,-3.0494123830963535,[(0, -3.0494123830963535)]
	102,9,1,0,-3.6646288785473677,[(0, -3.6646288785473677)]
	103,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	104,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	105,9,1,0,-3.9697136445771584,[(0, -3.9697136445771584)]
	106,5,0,0,-5.469955304022054,[(0, -5.469955304022054)]
	107,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	108,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	109,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	110,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	111,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	112,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	113,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	114,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	115,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	116,5,0,0,-3.05423169322433,[(0, -3.05423169322433)]
	117,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	118,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	119,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	120,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	121,5,0,0,-5.795029731665005,[(0, -5.795029731665005)]
	122,1,0,0,-2.036467683611866,[(0, -2.036467683611866)]
	123,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	124,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	125,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	126,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	127,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	128,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	129,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	130,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	131,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	132,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	133,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	134,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	135,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	136,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	137,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	138,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	139,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	140,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	141,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	142,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	143,5,0,0,-2.430751195290657,[(0, -2.430751195290657)]
	144,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	145,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	146,1,0,0,-1.488441955829096,[(0, -1.488441955829096)]
	147,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	148,1,0,0,-3.7799415749093708,[(0, -3.7799415749093708)]
	149,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	150,9,1,0,-4.461152104228352,[(0, -4.461152104228352)]
	151,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	152,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	153,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	154,5,0,0,-2.487838509104806,[(0, -2.487838509104806)]
	155,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	156,5,0,0,-1.7418524005223122,[(0, -1.7418524005223122)]
	157,1,0,0,-4.229722993762369,[(0, -4.229722993762369)]
	158,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	159,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	160,5,0,0,-3.4228260970985573,[(0, -3.4228260970985573)]
	161,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	162,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	163,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	164,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	165,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	166,5,0,0,-9.161988045909352,[(0, -9.161988045909352)]
	167,5,0,0,-6.041198484374795,[(0, -6.041198484374795)]
	168,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	169,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	170,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	171,9,1,0,-3.838767930026583,[(0, -3.838767930026583)]
	172,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	173,5,0,0,-4.545276472417937,[(0, -4.545276472417937)]
	174,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	175,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	176,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	177,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	178,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	179,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	180,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	181,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	182,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	183,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	184,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	185,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	186,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	187,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	188,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	189,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	190,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	191,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	192,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	193,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	194,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	195,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	196,9,1,0,-1.7339344813031183,[(0, -1.7339344813031183)]
	197,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	198,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	199,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	200,1,0,0,-2.497636771057096,[(0, -2.497636771057096)]
	201,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	202,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	203,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	204,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	205,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	206,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	207,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	208,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	209,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	210,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	211,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	212,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	213,1,0,0,-4.524384837863547,[(0, -4.524384837863547)]
	214,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	215,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	216,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	217,9,1,0,-1.7070694918093996,[(0, -1.7070694918093996)]
	218,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	219,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	220,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	221,5,0,0,-2.35759396180138,[(0, -2.35759396180138)]
	222,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	223,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	224,1,0,0,-1.2893522502243078,[(0, -1.2893522502243078)]
	225,9,1,0,-6.923819509247288,[(0, -6.923819509247288)]
	226,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	227,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	228,5,0,0,-1.3022409856732957,[(0, -1.3022409856732957)]
	229,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	230,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	231,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	232,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	233,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	234,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	235,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	236,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	237,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	238,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	239,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	240,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	241,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	242,1,0,0,-2.888324747427822,[(0, -2.888324747427822)]
	243,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	244,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	245,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	246,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	247,5,0,0,-4.887751432778521,[(0, -4.887751432778521)]
	248,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	249,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	250,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	251,5,0,0,-4.9344819582831105,[(0, -4.9344819582831105)]
	252,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	253,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	254,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	255,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	256,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	257,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	258,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	259,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	260,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	261,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	262,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	263,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	264,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	265,1,0,0,-4.728370133756247,[(0, -4.728370133756247)]
	266,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	267,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	268,5,0,0,-2.154819353681092,[(0, -2.154819353681092)]
	269,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	270,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	271,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	272,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	273,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	274,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	275,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	276,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	277,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	278,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	279,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	280,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	281,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	282,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	283,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	284,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	285,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	286,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	287,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	288,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	289,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	290,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	291,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	292,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	293,9,1,0,-4.184902653995732,[(0, -4.184902653995732)]
	294,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	295,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	296,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	297,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	298,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	299,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	300,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	301,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	302,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	303,5,0,0,-1.8975172010151249,[(0, -1.8975172010151249)]
	304,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	305,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	306,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	307,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	308,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	309,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	310,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	311,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	312,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	313,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	314,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	315,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	316,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	317,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	318,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	319,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	320,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	321,1,0,0,-6.910677510952231,[(0, -6.910677510952231)]
	322,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	323,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	324,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	325,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	326,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	327,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	328,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	329,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	330,9,1,0,-3.072791957411598,[(0, -3.072791957411598)]
	331,1,0,0,-4.9240933613050455,[(0, -4.9240933613050455)]
	332,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	333,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	334,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	335,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	336,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	337,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	338,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	339,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	340,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	341,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	342,9,1,0,-6.161897939575416,[(0, -6.161897939575416)]
	343,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	344,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	345,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	346,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	347,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	348,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	349,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
	350,0,0,0,-1.4416906499938766e-08,[(0, -1.4416906499938766e-08)]
