	1,0,0,4,0.48171213,[(0, 0.03995997), (1, 0.14867468), (2, 0.05474617), (3, 0.274907), (4, 0.48171213)]
	2,0,0,4,0.47366685,[(0, 0.19940656), (1, 0.2820406), (3, 0.04171073), (4, 0.47366685)]
	3,0,0,4,0.4262902,[(0, 0.32804495), (3, 0.24169885), (4, 0.4262902)]
	4,0,0,3,0.64044136,[(0, 0.3369063), (3, 0.64044136)]
	5,0,0,0,0.61969876,[(0, 0.61969876), (1, 0.1408539), (2, 0.105330564), (3, 0.030099576), (4, 0.10401719)]
	6,0,0,4,0.4646553,[(0, 0.09976068), (2, 0.36541948), (3, 0.06765701), (4, 0.4646553)]
	7,0,0,4,0.6423173,[(1, 0.068062775), (3, 0.28471443), (4, 0.6423173)]
	8,0,0,4,0.6958818,[(1, 0.08725054), (2, 0.07419799), (3, 0.13951674), (4, 0.6958818)]
	9,0,0,3,0.37016326,[(0, 0.19435202), (2, 0.28359857), (3, 0.37016326), (4, 0.14943124)]
	10,0,0,3,0.82110214,[(3, 0.82110214), (4, 0.15774737)]
	11,0,0,0,0.8730124,[(0, 0.8730124), (1, 0.12025462)]
	12,0,0,3,0.52021223,[(1, 0.04020073), (2, 0.21842574), (3, 0.52021223), (4, 0.21962717)]
	13,0,0,2,0.76134723,[(2, 0.76134723), (3, 0.22749786)]
	14,0,0,1,0.49809107,[(1, 0.49809107), (2, 0.14956051), (3, 0.34463227)]
	15,0,0,2,0.9861996,[(2, 0.9861996)]
	16,0,0,1,0.8797804,[(1, 0.8797804), (2, 0.10914865)]
	17,0,0,4,0.5375779,[(3, 0.4457519), (4, 0.5375779)]
	18,0,0,4,0.4658046,[(1, 0.03596872), (2, 0.2025388), (3, 0.29299477), (4, 0.4658046)]
	19,0,0,1,0.29792076,[(0, 0.089540325), (1, 0.29792076), (2, 0.1639958), (3, 0.27025157), (4, 0.17829154)]
	20,0,0,4,0.6964951,[(1, 0.13420787), (2, 0.16286187), (4, 0.6964951)]
	21,0,0,4,0.9408026,[(0, 0.05047586), (4, 0.9408026)]
