	DocID,IntClass,BinClass,MatchingTopicID,MatchingTopicScore,RawTopicScores
	1,0,0,0,7.26234083396759,[(0, 7.26234083396759)]
	2,0,0,0,4.446381386356672,[(0, 4.446381386356672)]
	3,0,0,0,20.56467059412772,[(0, 20.56467059412772)]
	4,0,0,0,2.673548888651508,[(0, 2.673548888651508)]
	5,0,0,0,6.281194178181578,[(0, 6.281194178181578)]
	6,0,0,0,3.919332747491863,[(0, 3.919332747491863)]
	7,0,0,0,5.148832544044564,[(0, 5.148832544044564)]
	8,0,0,0,8.673457658956453,[(0, 8.673457658956453)]
	9,0,0,0,7.671740741427927,[(0, 7.671740741427927)]
	10,0,0,0,4.714405519853476,[(0, 4.714405519853476)]
	11,0,0,0,2.8706322626214638,[(0, 2.8706322626214638)]
	12,0,0,0,8.584118548843795,[(0, 8.584118548843795)]
	13,0,0,0,9.41840441400776,[(0, 9.41840441400776)]
	14,0,0,0,5.374270453096038,[(0, 5.374270453096038)]
	15,0,0,0,3.2272557282862415,[(0, 3.2272557282862415)]
	16,0,0,0,7.104237668445037,[(0, 7.104237668445037)]
	17,0,0,0,4.584285870441392,[(0, 4.584285870441392)]
	18,0,0,0,7.63830200133355,[(0, 7.63830200133355)]
	19,0,0,0,4.5029992414408175,[(0, 4.5029992414408175)]
	20,0,0,0,9.803941433816975,[(0, 9.803941433816975)]
	21,0,0,0,2.7149521854475114,[(0, 2.7149521854475114)]
	22,0,0,0,12.019841777555154,[(0, 12.019841777555154)]
	23,0,0,0,2.8867155088236975,[(0, 2.8867155088236975)]
	24,0,0,0,5.224710124016321,[(0, 5.224710124016321)]
	25,0,0,0,52.62608782906619,[(0, 52.62608782906619)]
	26,0,0,0,12.901737026794843,[(0, 12.901737026794843)]
	27,0,0,0,1.3724259165635744,[(0, 1.3724259165635744)]
	28,0,0,0,6.252111621822476,[(0, 6.252111621822476)]
	29,0,0,0,9.632655462628279,[(0, 9.632655462628279)]
	30,0,0,0,8.968680276543095,[(0, 8.968680276543095)]
	31,0,0,0,12.74763819217736,[(0, 12.74763819217736)]
	32,0,0,0,4.905606700977076,[(0, 4.905606700977076)]
	33,0,0,0,6.351543877831057,[(0, 6.351543877831057)]
	34,0,0,0,8.155176685816238,[(0, 8.155176685816238)]
	35,0,0,0,13.126047102849714,[(0, 13.126047102849714)]
	36,0,0,0,5.500409509511865,[(0, 5.500409509511865)]
	37,0,0,0,10.937478797905523,[(0, 10.937478797905523)]
	38,0,0,0,5.806655147348051,[(0, 5.806655147348051)]
	39,0,0,0,6.263726489748068,[(0, 6.263726489748068)]
	40,0,0,0,8.167053879568556,[(0, 8.167053879568556)]
	41,0,0,0,6.079667155140464,[(0, 6.079667155140464)]
	42,0,0,0,8.383969128995616,[(0, 8.383969128995616)]
	43,0,0,0,10.241624218328523,[(0, 10.241624218328523)]
	44,0,0,0,4.072667347503013,[(0, 4.072667347503013)]
	45,0,0,0,6.312745776870875,[(0, 6.312745776870875)]
	46,0,0,0,5.743953997455541,[(0, 5.743953997455541)]
	47,0,0,0,5.351205031802229,[(0, 5.351205031802229)]
	48,0,0,0,9.770903407990506,[(0, 9.770903407990506)]
	49,0,0,0,9.138178444599653,[(0, 9.138178444599653)]
	50,0,0,0,5.681368416275323,[(0, 5.681368416275323)]
	51,0,0,0,2.5075751876199717,[(0, 2.5075751876199717)]
	52,0,0,0,3.456329748541693,[(0, 3.456329748541693)]
	53,0,0,0,3.1683807687276007,[(0, 3.1683807687276007)]
	54,0,0,0,5.01290858268003,[(0, 5.01290858268003)]
	55,0,0,0,3.200437684053512,[(0, 3.200437684053512)]
	56,0,0,0,9.515483241636403,[(0, 9.515483241636403)]
	57,0,0,0,5.117465834350754,[(0, 5.117465834350754)]
	58,0,0,0,6.142173594205556,[(0, 6.142173594205556)]
	59,0,0,0,21.07616347172209,[(0, 21.07616347172209)]
	60,0,0,0,2.7741278869700903,[(0, 2.7741278869700903)]
	61,0,0,0,3.8077828000969416,[(0, 3.8077828000969416)]
	62,0,0,0,9.6180959736766,[(0, 9.6180959736766)]
	63,0,0,0,10.607593168131341,[(0, 10.607593168131341)]
	64,0,0,0,10.8703415737458,[(0, 10.8703415737458)]
	65,0,0,0,4.914942931226089,[(0, 4.914942931226089)]
	66,0,0,0,11.17668555969331,[(0, 11.17668555969331)]
	67,0,0,0,7.430421158241491,[(0, 7.430421158241491)]
	68,0,0,0,3.940898718296258,[(0, 3.940898718296258)]
	69,0,0,0,2.248347524354661,[(0, 2.248347524354661)]
	70,0,0,0,3.6111699324598745,[(0, 3.6111699324598745)]
	71,0,0,0,7.498377119175778,[(0, 7.498377119175778)]
	72,0,0,0,3.297387304533651,[(0, 3.297387304533651)]
	73,0,0,0,11.396644790435989,[(0, 11.396644790435989)]
	74,0,0,0,4.696498655091945,[(0, 4.696498655091945)]
	75,0,0,0,8.425903618037866,[(0, 8.425903618037866)]
	76,0,0,0,13.752148836326654,[(0, 13.752148836326654)]
	77,0,0,0,4.171816582262565,[(0, 4.171816582262565)]
	78,0,0,0,5.1411505690367605,[(0, 5.1411505690367605)]
	79,0,0,0,7.016628433708409,[(0, 7.016628433708409)]
	80,0,0,0,4.983534213357376,[(0, 4.983534213357376)]
	81,0,0,0,7.697539536403963,[(0, 7.697539536403963)]
	82,0,0,0,4.5915888048866105,[(0, 4.5915888048866105)]
	83,0,0,0,4.322708149982288,[(0, 4.322708149982288)]
	84,0,0,0,1.4879559553151847,[(0, 1.4879559553151847)]
	85,0,0,0,12.35967252322952,[(0, 12.35967252322952)]
	86,0,0,0,6.019347929038901,[(0, 6.019347929038901)]
	87,0,0,0,16.251062066202394,[(0, 16.251062066202394)]
	88,0,0,0,5.721168838287192,[(0, 5.721168838287192)]
	89,0,0,0,10.444648720593415,[(0, 10.444648720593415)]
	90,0,0,0,2.391680703827515,[(0, 2.391680703827515)]
	91,0,0,0,4.348134959178215,[(0, 4.348134959178215)]
	92,0,0,0,2.2491109261515447,[(0, 2.2491109261515447)]
	93,0,0,0,3.4699645636664536,[(0, 3.4699645636664536)]
	94,0,0,0,2.823619218767645,[(0, 2.823619218767645)]
	95,0,0,0,6.813143050060868,[(0, 6.813143050060868)]
	96,0,0,0,7.651949568311008,[(0, 7.651949568311008)]
	97,0,0,0,4.822917475465876,[(0, 4.822917475465876)]
	98,0,0,0,2.272680007482044,[(0, 2.272680007482044)]
	99,0,0,0,9.299213842477204,[(0, 9.299213842477204)]
	100,0,0,0,6.561329875645536,[(0, 6.561329875645536)]
	101,0,0,0,11.714603631713915,[(0, 11.714603631713915)]
	102,0,0,0,5.3666563670344045,[(0, 5.3666563670344045)]
	103,0,0,0,5.026328409165272,[(0, 5.026328409165272)]
	104,0,0,0,6.024984801391545,[(0, 6.024984801391545)]
	105,0,0,0,11.13137198142203,[(0, 11.13137198142203)]
	106,0,0,0,7.046602900327401,[(0, 7.046602900327401)]
	107,0,0,0,3.4189370840404893,[(0, 3.4189370840404893)]
	108,0,0,0,13.870648028551166,[(0, 13.870648028551166)]
	109,0,0,0,10.130344927902575,[(0, 10.130344927902575)]
	110,0,0,0,4.731660687194855,[(0, 4.731660687194855)]
	111,0,0,0,11.270528840612055,[(0, 11.270528840612055)]
	112,0,0,0,12.954216976445379,[(0, 12.954216976445379)]
	113,0,0,0,13.133008937624034,[(0, 13.133008937624034)]
	114,0,0,0,4.546298169841608,[(0, 4.546298169841608)]
	115,0,0,0,5.947702710978806,[(0, 5.947702710978806)]
	116,0,0,0,11.533346311418649,[(0, 11.533346311418649)]
	117,0,0,0,5.883478692711375,[(0, 5.883478692711375)]
	118,0,0,0,3.2237503236316765,[(0, 3.2237503236316765)]
	119,0,0,0,7.429215878774582,[(0, 7.429215878774582)]
	120,0,0,0,5.785531485736214,[(0, 5.785531485736214)]
	121,0,0,0,7.153529035571984,[(0, 7.153529035571984)]
	122,0,0,0,4.036824939353602,[(0, 4.036824939353602)]
	123,0,0,0,4.257953121964942,[(0, 4.257953121964942)]
	124,0,0,0,2.3198799798603402,[(0, 2.3198799798603402)]
	125,0,0,0,7.723990091925148,[(0, 7.723990091925148)]
	126,0,0,0,3.928133535135801,[(0, 3.928133535135801)]
	127,0,0,0,4.550184942503909,[(0, 4.550184942503909)]
	128,0,0,0,9.991079077210438,[(0, 9.991079077210438)]
	129,0,0,0,8.207831025077166,[(0, 8.207831025077166)]
	130,0,0,0,2.890206730368705,[(0, 2.890206730368705)]
	131,0,0,0,0.008603940655537452,[(0, 0.008603940655537452)]
	132,0,0,0,5.010133059819902,[(0, 5.010133059819902)]
	133,0,0,0,7.253109837317609,[(0, 7.253109837317609)]
	134,0,0,0,5.573124787728756,[(0, 5.573124787728756)]
	135,0,0,0,6.268803718135237,[(0, 6.268803718135237)]
	136,0,0,0,2.8503843573294168,[(0, 2.8503843573294168)]
	137,0,0,0,8.002610413879118,[(0, 8.002610413879118)]
	138,0,0,0,5.881244914312605,[(0, 5.881244914312605)]
	139,0,0,0,4.826836446157219,[(0, 4.826836446157219)]
	140,0,0,0,8.329883561488177,[(0, 8.329883561488177)]
	141,0,0,0,8.842924815709676,[(0, 8.842924815709676)]
	142,0,0,0,8.575695598680946,[(0, 8.575695598680946)]
